Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Power,Power wear,Temperature difference,Temperature power,Machine failure,Type_L,Type_M
302.1,311.0,1586.0,35.1,142.0,55668.600000000006,7904941.200000001,8.899999999999977,0.00015987468698691859,0,True,False
302.0,311.0,1420.0,45.9,144.0,65178.0,9385632.0,9.0,0.00013808340237503452,0,True,False
302.1,311.2,1422.0,50.3,146.0,71526.59999999999,10442883.6,9.099999999999966,0.00012722539586671207,0,True,False
302.1,311.2,1598.0,37.9,148.0,60564.2,8963501.6,9.099999999999966,0.000150253780286043,0,False,False
302.1,311.2,1454.0,59.2,153.0,86076.8,13169750.4,9.099999999999966,0.0001057195434774523,3,True,False
302.1,311.2,1519.0,39.3,155.0,59696.7,9252988.5,9.099999999999966,0.0001524372368991915,0,True,False
302.0,311.1,1373.0,55.7,157.0,76476.1,12006747.700000001,9.100000000000023,0.00011899142346432444,0,True,False
302.0,311.1,1406.0,48.8,159.0,68612.8,10909435.200000001,9.100000000000023,0.0001326283142504026,0,False,True
302.1,311.2,1492.0,45.0,162.0,67140.0,10876680.0,9.099999999999966,0.00013553768245457202,0,True,False
302.1,311.2,1369.0,50.8,164.0,69545.2,11405412.799999999,9.099999999999966,0.00013085015213127528,0,True,False
302.2,311.2,1471.0,41.9,166.0,61634.9,10231393.4,9.0,0.00014602116657932437,0,False,True
302.2,311.2,1630.0,36.0,169.0,58680.0,9916920.0,9.0,0.00015337423312883436,0,True,False
302.1,311.1,1605.0,37.6,171.0,60348.0,10319508.0,9.0,0.0001491350169019686,0,False,True
302.2,311.1,1447.0,52.1,174.0,75388.7,13117633.799999999,8.900000000000034,0.00011805482784555291,0,True,False
302.2,311.2,1360.0,52.8,176.0,71808.0,12638208.0,9.0,0.0001253342245989305,0,False,True
302.2,311.1,1728.0,34.0,179.0,58752.0,10516608.0,8.900000000000034,0.0001514842047930289,0,False,True
302.1,311.0,1740.0,30.8,182.0,53592.0,9753744.0,8.899999999999977,0.00016606956262128634,0,True,False
302.1,310.9,1477.0,41.4,184.0,61147.799999999996,11251195.2,8.799999999999955,0.00014391359950807642,0,True,False
302.1,310.9,1658.0,30.3,186.0,50237.4,9344156.4,8.799999999999955,0.00017516830090729126,0,True,False
302.0,310.8,1902.0,23.4,188.0,44506.799999999996,8367278.399999999,8.800000000000011,0.00019772259519893617,0,True,False
302.0,310.8,1783.0,23.1,190.0,41187.3,7825587.000000001,8.800000000000011,0.0002136580936356598,0,False,True
302.0,310.9,1558.0,45.3,193.0,70577.4,13621438.2,8.899999999999977,0.0001261026900962628,0,False,True
302.1,311.0,1351.0,49.5,196.0,66874.5,13107402.0,8.899999999999977,0.0001330851071783711,0,True,False
302.1,310.9,1452.0,42.5,198.0,61710.0,12218580.0,8.799999999999955,0.00014260249554367128,0,False,False
302.1,310.9,1666.0,30.7,203.0,51146.2,10382678.6,8.799999999999955,0.0001720557930012387,0,True,False
302.1,311.0,1364.0,50.0,205.0,68200.0,13981000.0,8.899999999999977,0.00013049853372433984,0,True,False
302.1,311.0,1351.0,60.3,207.0,81465.3,16863317.1,8.899999999999977,0.00010924896857925984,4,False,True
302.1,311.0,1729.0,26.1,210.0,45126.9,9476649.0,8.899999999999977,0.0001972216128295978,0,False,False
302.1,311.0,1574.0,34.1,215.0,53673.4,11539781.0,8.899999999999977,0.0001658177048593899,0,False,True
302.0,311.0,1566.0,37.8,218.0,59194.799999999996,12904466.399999999,9.0,0.0001520403819254394,0,True,False
302.0,310.9,1455.0,43.2,220.0,62856.00000000001,13828320.000000002,8.899999999999977,0.00014159348351788176,0,True,False
302.0,310.9,1679.0,29.0,222.0,48691.0,10809402.0,8.899999999999977,0.0001827853196689322,0,False,False
302.0,310.8,2143.0,17.3,227.0,37073.9,8415775.3,8.800000000000011,0.00023736375185777624,0,True,False
302.0,310.8,1447.0,42.7,229.0,61786.9,14149200.1,8.800000000000011,0.00014242501242172712,0,True,False
302.0,310.8,1383.0,50.3,231.0,69564.9,16069491.899999999,8.800000000000011,0.00012650057715888347,4,True,False
302.1,310.8,1772.0,27.1,233.0,48021.200000000004,11188939.600000001,8.699999999999989,0.0001811699832573944,0,True,False
302.0,310.8,1615.0,29.0,235.0,46835.0,11006225.0,8.800000000000011,0.00018789366926443924,1,True,False
302.0,310.8,1454.0,36.6,0.0,53216.4,0.0,8.800000000000011,0.00016536255740711532,0,True,False
302.0,310.8,1445.0,49.1,2.0,70949.5,141899.0,8.800000000000011,0.00012403188183144365,0,True,False
302.0,310.8,1609.0,35.2,4.0,56636.8,226547.2,8.800000000000011,0.00015537600994406482,0,False,True
302.0,310.9,1546.0,34.4,7.0,53182.399999999994,372276.79999999993,8.899999999999977,0.00016734859652817432,0,True,False
301.9,310.8,1567.0,39.3,9.0,61583.1,554247.9,8.900000000000034,0.00014452016868264238,0,True,False
302.0,310.8,1767.0,27.4,11.0,48415.799999999996,532573.7999999999,8.800000000000011,0.00018175884731843763,0,True,False
302.0,310.9,1539.0,34.2,13.0,52633.8,684239.4,8.899999999999977,0.0001690928642811269,0,True,False
302.0,310.9,1564.0,39.0,15.0,60996.0,914940.0,8.899999999999977,0.00014591120729228108,0,True,False
302.0,310.8,1445.0,46.3,17.0,66903.5,1137359.5,8.800000000000011,0.00013153272997675774,0,False,True
301.9,310.9,1419.0,47.7,20.0,67686.3,1353726.0,9.0,0.00013296634621777227,0,False,True
301.8,310.9,1881.0,20.9,23.0,39312.899999999994,904196.6999999998,9.099999999999966,0.00023147618211833692,0,False,True
301.9,310.9,1421.0,46.2,26.0,65650.2,1706905.2,9.0,0.00013709021450048896,0,False,True
301.9,311.0,1455.0,46.0,29.0,66930.0,1940970.0,9.100000000000023,0.00013596294636187095,0,True,False
301.9,311.0,2691.0,12.1,31.0,32561.1,1009394.1,9.100000000000023,0.00027947458777498373,3,True,False
301.8,310.8,1505.0,41.2,33.0,62006.00000000001,2046198.0000000002,9.0,0.00014514724381511465,0,True,False
301.8,310.8,1456.0,46.6,35.0,67849.6,2374736.0,9.0,0.00013264632363344807,0,True,False
301.8,310.8,1383.0,46.4,37.0,64171.2,2374334.4,9.0,0.00014024983170020196,0,True,False
301.9,310.8,1563.0,39.2,39.0,61269.600000000006,2389514.4000000004,8.900000000000034,0.00014525963936438353,0,False,True
301.9,310.9,2305.0,16.1,42.0,37110.5,1558641.0,9.0,0.00024251896363562873,0,False,True
301.9,310.9,1456.0,43.6,45.0,63481.6,2856672.0,9.0,0.00014177336425042847,0,False,True
302.0,311.0,1865.0,22.7,48.0,42335.5,2032104.0,9.0,0.00021258754473196253,0,True,False
301.9,310.9,1597.0,36.9,50.0,58929.299999999996,2946465.0,9.0,0.00015272538448615546,0,True,False
302.0,310.9,1495.0,38.6,52.0,57707.0,3000764.0,8.899999999999977,0.000154227390091323,0,True,False
302.0,310.9,1456.0,47.2,54.0,68723.2,3711052.8,8.899999999999977,0.00012950502886943533,0,False,True
301.9,310.8,1465.0,44.3,57.0,64899.49999999999,3699271.4999999995,8.900000000000034,0.0001371351088991446,0,True,False
302.0,310.9,1352.0,55.5,59.0,75036.0,4427124.0,8.899999999999977,0.00011860973399434908,0,False,True
301.9,310.8,1906.0,21.7,62.0,41360.2,2564332.4,8.900000000000034,0.00021518271188243854,0,True,False
302.0,310.9,1446.0,44.0,64.0,63624.0,4071936.0,8.899999999999977,0.00013988432038224534,0,True,False
302.0,310.8,1948.0,19.7,66.0,38375.6,2532789.6,8.800000000000011,0.00022931237557197835,0,True,False
301.9,310.7,1480.0,47.1,68.0,69708.0,4740144.0,8.800000000000011,0.00012624089057210094,0,True,False
301.9,310.7,1511.0,37.6,70.0,56813.6,3976952.0,8.800000000000011,0.0001548924905304366,0,False,True
301.9,310.7,1472.0,47.0,73.0,69184.0,5050432.0,8.800000000000011,0.00012719703977798351,0,False,True
301.9,310.7,1429.0,51.0,76.0,72879.0,5538804.0,8.800000000000011,0.00012074808929870075,0,True,False
301.9,310.7,1405.0,48.8,78.0,68564.0,5347992.0,8.800000000000011,0.00012834723761740872,0,True,False
301.9,310.7,1405.0,47.9,80.0,67299.5,5383960.0,8.800000000000011,0.0001307587723534352,0,False,True
302.0,310.7,1348.0,58.1,83.0,78318.8,6500460.4,8.699999999999989,0.00011108443949600847,0,True,False
301.9,310.6,1331.0,68.6,85.0,91306.59999999999,7761060.999999999,8.700000000000045,9.528336396273704e-05,3,True,False
301.9,310.6,1610.0,33.4,87.0,53774.0,4678338.0,8.700000000000045,0.00016178822479265156,0,True,False
301.9,310.6,1412.0,46.5,89.0,65658.0,5843562.0,8.700000000000045,0.00013250479758749955,0,False,True
302.0,310.7,1453.0,42.7,92.0,62043.100000000006,5707965.2,8.699999999999989,0.0001402251015826093,0,True,False
302.0,310.6,1583.0,38.9,94.0,61578.7,5788397.8,8.600000000000023,0.00013965868068017062,0,True,False
302.0,310.6,1539.0,37.4,96.0,57558.6,5525625.6,8.600000000000023,0.00014941294611057294,0,False,True
302.0,310.5,1635.0,39.8,99.0,65072.99999999999,6442226.999999999,8.5,0.00013062253161833635,0,True,False
302.1,310.7,1294.0,62.4,101.0,80745.59999999999,8155305.599999999,8.599999999999966,0.00010650735148416715,2,False,False
302.0,310.5,1978.0,22.0,106.0,43516.0,4612696.0,8.5,0.00019533045316665135,0,True,False
302.0,310.4,1357.0,58.0,108.0,78706.0,8500248.0,8.399999999999977,0.00010672629786801486,2,True,False
302.0,310.4,1336.0,58.2,110.0,77755.2,8553072.0,8.399999999999977,0.0001080313599604911,2,True,False
302.0,310.4,1568.0,39.2,112.0,61465.600000000006,6884147.200000001,8.399999999999977,0.00013666180758017455,0,True,False
302.0,310.4,1567.0,36.4,114.0,57038.799999999996,6502423.199999999,8.399999999999977,0.00014726817534730705,0,False,True
302.0,310.4,1611.0,35.6,117.0,57351.600000000006,6710137.200000001,8.399999999999977,0.00014646496348837655,0,True,False
302.0,310.5,1841.0,23.6,119.0,43447.600000000006,5170264.4,8.5,0.0001956379638921367,0,False,False
302.0,310.5,1567.0,36.1,124.0,56568.700000000004,7014518.800000001,8.5,0.00015025977263044758,0,True,False
301.9,310.4,1376.0,54.9,126.0,75542.4,9518342.399999999,8.5,0.00011251959164654553,2,True,False
301.9,310.5,1477.0,42.4,128.0,62624.799999999996,8015974.399999999,8.600000000000023,0.00013732578786678797,0,True,False
301.9,310.5,1590.0,40.3,130.0,64076.99999999999,8330009.999999999,8.600000000000023,0.00013421352435351254,0,False,True
302.0,310.5,2197.0,15.8,133.0,34712.6,4616775.8,8.5,0.0002448678577807482,0,True,False
302.0,310.4,1595.0,32.9,135.0,52475.5,7084192.5,8.399999999999977,0.000160074701527379,0,False,True
302.0,310.5,1812.0,24.4,138.0,44212.799999999996,6101366.399999999,8.5,0.00019225201751528972,0,False,False
302.0,310.5,1573.0,32.1,143.0,50493.3,7220541.9,8.5,0.00016833916579031275,0,False,True
302.0,310.5,1651.0,30.9,146.0,51015.899999999994,7448321.399999999,8.5,0.00016661472207684272,0,True,False
302.0,310.5,1459.0,43.2,148.0,63028.8,9328262.4,8.5,0.00013485898509887543,0,False,False
301.9,310.4,1370.0,51.7,153.0,70829.0,10836837.0,8.5,0.00012000734162560533,2,True,False
301.9,310.4,1518.0,34.1,155.0,51763.8,8023389.0,8.5,0.00016420741908437943,0,True,False
302.0,310.3,1648.0,29.6,157.0,48780.8,7658585.600000001,8.300000000000011,0.0001701489110469695,0,True,False
302.0,310.4,1464.0,47.2,159.0,69100.8,10987027.200000001,8.399999999999977,0.00012156154487357566,0,True,False
302.0,310.4,1895.0,23.2,161.0,43964.0,7078204.0,8.399999999999977,0.0001910654171594936,0,True,False
301.9,310.4,1884.0,23.4,163.0,44085.6,7185952.8,8.5,0.00019280672146914184,0,True,False
302.0,310.4,1450.0,46.6,165.0,67570.0,11149050.0,8.399999999999977,0.0001243155246411126,0,True,False
302.0,310.4,1448.0,43.4,167.0,62843.2,10494814.4,8.399999999999977,0.00013366601318837962,0,True,False
302.1,310.5,1389.0,49.6,169.0,68894.40000000001,11643153.600000001,8.399999999999977,0.00012192572981258239,0,True,False
302.0,310.6,1583.0,35.2,171.0,55721.600000000006,9528393.600000001,8.600000000000023,0.00015433871245621128,0,True,False
301.9,310.5,1425.0,51.1,173.0,72817.5,12597427.5,8.600000000000023,0.00011810347787276441,0,True,False
302.0,310.5,1809.0,27.1,175.0,49023.9,8579182.5,8.5,0.00017338481842529867,0,True,False
301.9,310.5,1892.0,21.8,177.0,41245.6,7300471.2,8.600000000000023,0.00020850708924103476,0,True,False
301.9,310.6,1475.0,47.8,179.0,70505.0,12620395.0,8.700000000000045,0.00012339550386497475,0,False,True
302.0,310.6,1361.0,46.7,182.0,63558.700000000004,11567683.4,8.600000000000023,0.0001353079908808711,0,True,False
302.0,310.6,1563.0,41.0,184.0,64083.0,11791272.0,8.600000000000023,0.00013420095813242237,0,False,True
301.9,310.5,1472.0,39.7,187.0,58438.4,10927980.8,8.600000000000023,0.00014716350892563833,0,False,False
302.0,310.6,1325.0,55.3,192.0,73272.5,14068320.0,8.600000000000023,0.00011737009109829777,0,True,False
302.0,310.6,1358.0,53.1,194.0,72109.8,13989301.200000001,8.600000000000023,0.00011926256902667907,0,True,False
302.0,310.6,1346.0,54.7,196.0,73626.2,14430735.2,8.600000000000023,0.00011680624560278845,0,False,False
302.0,310.5,1381.0,58.4,201.0,80650.4,16210730.399999999,8.5,0.00010539315366073821,0,False,True
301.9,310.5,1340.0,55.7,204.0,74638.0,15226152.0,8.600000000000023,0.00011522280875693377,4,True,False
302.0,310.6,1366.0,47.7,206.0,65158.200000000004,13422589.200000001,8.600000000000023,0.0001319864575755626,0,True,False
302.1,310.7,1325.0,45.1,208.0,59757.5,12429560.0,8.599999999999966,0.00014391498975024,2,True,False
302.1,310.7,1376.0,46.3,210.0,63708.799999999996,13378848.0,8.599999999999966,0.00013498920086393035,2,False,True
302.1,310.7,1364.0,47.8,213.0,65199.2,13887429.6,8.599999999999966,0.00013190345893814595,2,False,True
302.2,310.6,1462.0,43.6,0.0,63743.200000000004,0.0,8.400000000000034,0.00013177876228366372,0,True,False
302.1,310.6,1517.0,38.9,2.0,59011.299999999996,118022.59999999999,8.5,0.0001440402092480593,0,False,True
302.1,310.6,1385.0,53.6,5.0,74236.0,371180.0,8.5,0.00011449970364782585,0,True,False
302.1,310.6,1439.0,40.0,7.0,57560.0,402920.0,8.5,0.00014767199444058374,0,True,False
302.0,310.6,1623.0,34.3,9.0,55668.899999999994,501020.1,8.600000000000023,0.0001544848200700934,0,False,True
302.0,310.6,1438.0,43.2,12.0,62121.600000000006,745459.2000000001,8.600000000000023,0.0001384381599958794,0,False,False
301.9,310.4,1708.0,24.8,17.0,42358.4,720092.8,8.5,0.00020066858049406965,0,True,False
301.8,310.3,1666.0,32.7,19.0,54478.200000000004,1035085.8,8.5,0.00015602571303750858,0,False,True
301.9,310.4,1286.0,62.8,22.0,80760.8,1776737.6,8.5,0.00010524908123743202,2,True,False
301.9,310.3,1485.0,46.3,24.0,68755.5,1650132.0,8.400000000000034,0.00012217204441826522,0,True,False
301.8,310.3,1409.0,52.5,26.0,73972.5,1923285.0,8.5,0.00011490756700125047,0,False,True
301.8,310.3,1765.0,27.3,29.0,48184.5,1397350.5,8.5,0.0001764052755554172,0,True,False
301.8,310.3,1688.0,28.8,31.0,48614.4,1507046.4000000001,8.5,0.00017484531332280146,0,True,False
301.7,310.3,1787.0,26.7,33.0,47712.9,1574525.7,8.600000000000023,0.00018024475561116641,0,False,True
301.7,310.1,1487.0,48.0,36.0,71376.0,2569536.0,8.400000000000034,0.00011768661735037035,0,True,False
301.7,310.1,1384.0,50.5,38.0,69892.0,2655896.0,8.400000000000034,0.00012018542894751951,0,True,False
301.7,310.2,1311.0,57.4,40.0,75251.4,3010056.0,8.5,0.00011295470914826835,2,True,False
301.7,310.2,1620.0,30.8,42.0,49896.0,2095632.0,8.5,0.0001703543370210037,0,False,False
301.7,310.2,1331.0,61.2,47.0,81457.2,3828488.4,8.5,0.00010434927790299692,2,True,False
301.7,310.1,1462.0,38.3,49.0,55994.6,2743735.4,8.400000000000034,0.00015001446568061982,0,False,False
301.7,310.1,1424.0,50.2,54.0,71484.8,3860179.2,8.400000000000034,0.00011750749809749813,0,True,False
301.7,310.1,1500.0,39.6,56.0,59400.0,3326400.0,8.400000000000034,0.00014141414141414198,0,True,False
301.8,310.1,1738.0,28.0,58.0,48664.0,2822512.0,8.300000000000011,0.0001705572908104556,0,True,False
301.8,310.3,1465.0,46.5,60.0,68122.5,4087350.0,8.5,0.0001247752211090315,0,False,True
301.8,310.3,1482.0,41.4,63.0,61354.799999999996,3865352.4,8.5,0.00013853846805791887,0,True,False
301.9,310.3,1398.0,44.0,65.0,61512.0,3998280.0,8.400000000000034,0.00013655872024970794,0,True,False
301.9,310.3,1972.0,21.3,67.0,42003.6,2814241.1999999997,8.400000000000034,0.00019998285861211977,0,True,False
301.9,310.4,1603.0,37.6,69.0,60272.8,4158823.2,8.5,0.00014102547085916034,0,True,False
301.9,310.4,1610.0,34.8,71.0,56027.99999999999,3977987.9999999995,8.5,0.0001517098593560363,0,True,False
301.9,310.4,1373.0,48.0,73.0,65904.0,4810992.0,8.5,0.00012897547948531197,2,False,True
302.0,310.5,1425.0,44.7,76.0,63697.50000000001,4841010.000000001,8.5,0.00013344322775619136,0,False,True
302.0,310.4,1212.0,55.6,79.0,67387.2,5323588.8,8.399999999999977,0.00012465275304508836,2,False,True
302.0,310.4,1828.0,26.3,82.0,48076.4,3942264.8000000003,8.399999999999977,0.00017472190097428213,0,False,True
302.0,310.5,1370.0,44.4,85.0,60828.0,5170380.0,8.5,0.0001397382784244098,2,True,False
302.0,310.5,1823.0,25.1,87.0,45757.3,3980885.1,8.5,0.00018576270890109336,0,False,True
302.0,310.5,1263.0,60.6,90.0,76537.8,6888402.0,8.5,0.00011105623626495666,2,True,False
301.9,310.4,1889.0,21.5,92.0,40613.5,3736442.0,8.5,0.00020929001440407746,0,True,False
302.0,310.5,1639.0,32.9,94.0,53923.1,5068771.399999999,8.5,0.00015763188689077594,0,False,True
302.0,310.4,1608.0,33.1,97.0,53224.8,5162805.600000001,8.399999999999977,0.00015782116607295803,0,False,True
301.9,310.3,1653.0,32.4,100.0,53557.2,5355720.0,8.400000000000034,0.00015684165714413814,0,False,False
302.0,310.4,1591.0,29.8,105.0,47411.8,4978239.0,8.399999999999977,0.0001771710839917484,0,True,False
302.1,310.5,1696.0,30.9,107.0,52406.399999999994,5607484.8,8.399999999999977,0.0001602857666239234,0,True,False
302.2,310.6,1346.0,47.5,109.0,63935.0,6968915.0,8.400000000000034,0.00013138343630249524,2,True,False
302.2,310.5,1507.0,40.4,111.0,60882.799999999996,6757990.8,8.300000000000011,0.00013632750136327522,0,False,True
302.3,310.6,1525.0,48.7,114.0,74267.5,8466495.0,8.300000000000011,0.00011175817147473675,0,False,False
302.3,310.7,1559.0,33.9,119.0,52850.1,6289161.899999999,8.399999999999977,0.0001589400966128726,0,False,True
302.2,310.6,1632.0,30.5,122.0,49776.0,6072672.0,8.400000000000034,0.00016875602700096502,0,True,False
302.1,310.5,1559.0,36.0,124.0,56124.0,6959376.0,8.399999999999977,0.0001496685909771217,0,True,False
302.2,310.6,1355.0,51.5,126.0,69782.5,8792595.0,8.400000000000034,0.00012037401927417382,2,False,True
302.2,310.5,1832.0,23.7,129.0,43418.4,5600973.600000001,8.300000000000011,0.00019116319348479012,0,False,True
302.2,310.6,1386.0,50.0,132.0,69300.0,9147600.0,8.400000000000034,0.00012121212121212171,0,True,False
302.2,310.6,1346.0,49.2,134.0,66223.2,8873908.799999999,8.400000000000034,0.0001268437647229375,2,False,True
302.3,310.7,1499.0,37.8,137.0,56662.2,7762721.399999999,8.399999999999977,0.00014824697946779294,0,True,False
302.3,310.7,1612.0,33.4,139.0,53840.799999999996,7483871.199999999,8.399999999999977,0.00015601551239951818,0,True,False
302.3,310.7,1544.0,39.7,141.0,61296.8,8642848.8,8.399999999999977,0.00013703814881037797,0,False,True
302.5,310.9,1477.0,39.2,144.0,57898.4,8337369.600000001,8.399999999999977,0.00014508172937421375,0,True,False
302.5,310.9,1624.0,34.4,146.0,55865.6,8156377.6,8.399999999999977,0.0001503608660785882,0,True,False
302.4,310.9,1349.0,46.1,148.0,62188.9,9203957.200000001,8.5,0.00013668034006068607,2,True,False
302.4,310.8,1686.0,28.8,150.0,48556.8,7283520.0,8.400000000000034,0.00017299327797548508,0,True,False
302.4,310.7,1521.0,40.4,152.0,61448.4,9340156.8,8.300000000000011,0.00013507267886551987,0,False,True
302.4,310.7,1362.0,54.8,155.0,74637.59999999999,11568827.999999998,8.300000000000011,0.00011120400441600497,2,True,False
302.3,310.7,1402.0,50.9,157.0,71361.8,11203802.6,8.399999999999977,0.00011771003534103648,0,True,False
302.2,310.6,1334.0,53.2,159.0,70968.8,11284039.200000001,8.400000000000034,0.00011836187169573156,2,True,False
302.2,310.6,1348.0,48.4,161.0,65243.2,10504155.2,8.400000000000034,0.00012874904970939553,2,True,False
302.2,310.6,1570.0,34.6,163.0,54322.0,8854486.0,8.400000000000034,0.00015463348183056652,0,False,True
302.2,310.7,1601.0,33.0,166.0,52833.0,8770278.0,8.5,0.0001608842957999735,0,False,True
302.3,310.8,1611.0,31.8,169.0,51229.8,8657836.200000001,8.5,0.00016591905492506314,0,False,True
302.4,310.9,1560.0,31.8,172.0,49608.0,8532576.0,8.5,0.0001713433317206902,0,True,False
